sortation_center_id,inbound_date,trailer_id,planned_arrival_central_time,actual_arrival_central_time,actual_pallets,planned_pallets,actual_packages,planned_packages,planned_arrival_datetime,actual_arrival_datetime,[planned_truck_sequence,actual_truck_sequence
3858,2024-05-27,FE616ZS792,17:30:00,16:53:00,8,8,555,555,2024-05-27 17:30:00,2024-05-27 16:53:00,3,2
3858,2024-05-27,J6X0CG5JNZ,18:00:00,17:12:00,9,9,637,637,2024-05-27 18:00:00,2024-05-27 17:12:00,4,3
3858,2024-05-27,GZWIYC1NRY,17:17:00,17:17:00,8,8,579,579,2024-05-27 17:17:00,2024-05-27 17:17:00,2,4
3858,2024-05-27,KMW2OF04OS,18:05:00,17:22:00,6,6,489,489,2024-05-27 18:05:00,2024-05-27 17:22:00,5,5
3858,2024-05-27,ZPJU13J0FJ,18:44:00,17:36:00,7,7,485,485,2024-05-27 18:44:00,2024-05-27 17:36:00,7,6
3858,2024-05-27,YU9EVIV27Q,18:30:00,17:50:00,12,13,846,941,2024-05-27 18:30:00,2024-05-27 17:50:00,6,7
3858,2024-05-27,CZ00URSEB0,18:45:00,18:14:00,4,4,275,275,2024-05-27 18:45:00,2024-05-27 18:14:00,8,8
3858,2024-05-27,5YRNEB9W7U,19:33:00,18:35:00,5,5,379,379,2024-05-27 19:33:00,2024-05-27 18:35:00,13,9
3858,2024-05-27,MGWXE9Y7JZ,19:12:00,18:40:00,9,9,750,750,2024-05-27 19:12:00,2024-05-27 18:40:00,10,10
3858,2024-05-27,FVK6PF121Q,19:00:00,18:41:00,8,8,686,686,2024-05-27 19:00:00,2024-05-27 18:41:00,9,11
3858,2024-05-27,36SHOHRZJP,19:15:00,18:46:00,2,3,135,170,2024-05-27 19:15:00,2024-05-27 18:46:00,11,12
3858,2024-05-27,EZUNIHQCW0,19:15:00,18:50:00,4,4,274,274,2024-05-27 19:15:00,2024-05-27 18:50:00,12,13
3858,2024-05-27,PG6C9YPAWQ,19:45:00,18:52:00,11,11,846,846,2024-05-27 19:45:00,2024-05-27 18:52:00,14,14
3858,2024-05-27,Z4PE5ITR1L,20:13:00,19:27:00,0,0,0,0,2024-05-27 20:13:00,2024-05-27 19:27:00,15,15
3858,2024-05-27,HDKU1UKOZN,21:01:00,19:58:00,6,6,548,548,2024-05-27 21:01:00,2024-05-27 19:58:00,18,16
3858,2024-05-27,PLLV9BBBMR,21:01:00,20:13:00,17,17,1101,1101,2024-05-27 21:01:00,2024-05-27 20:13:00,17,17
3858,2024-05-27,AF03ZDTYI6,21:15:00,20:44:00,3,3,204,204,2024-05-27 21:15:00,2024-05-27 20:44:00,19,18
3858,2024-05-27,IEO9EZ3OO7,20:42:00,21:49:00,4,4,286,286,2024-05-27 20:42:00,2024-05-27 21:49:00,16,19
3858,2024-05-28,Z5Q3XV2Y43,09:30:00,06:58:00,7,8,394,396,2024-05-28 09:30:00,2024-05-28 06:58:00,23,20
3858,2024-05-28,KQKHLUU4EM,08:56:00,07:55:00,8,8,544,544,2024-05-28 08:56:00,2024-05-28 07:55:00,21,21
3858,2024-05-28,1KUQ24LZ99,09:20:00,09:02:00,7,7,427,427,2024-05-28 09:20:00,2024-05-28 09:02:00,22,22
3858,2024-05-28,1PIDVES6V3,08:52:00,09:23:00,0,0,0,0,2024-05-28 08:52:00,2024-05-28 09:23:00,20,23
3858,2024-05-28,HOF7F5QD5K,16:45:00,16:12:00,10,10,659,659,2024-05-28 16:45:00,2024-05-28 16:12:00,1,1
3858,2024-05-28,Z10AFB4J29,17:30:00,16:59:00,11,11,679,679,2024-05-28 17:30:00,2024-05-28 16:59:00,3,2
3858,2024-05-28,XRYF5LDRCY,18:05:00,17:22:00,7,8,438,534,2024-05-28 18:05:00,2024-05-28 17:22:00,4,3
3858,2024-05-28,BGASS6ET8A,18:44:00,17:40:00,5,5,506,506,2024-05-28 18:44:00,2024-05-28 17:40:00,6,4
3858,2024-05-28,45TNX4G1YA,17:17:00,17:56:00,8,9,590,604,2024-05-28 17:17:00,2024-05-28 17:56:00,2,5
3858,2024-05-28,6YAK1R4HTZ,18:30:00,17:58:00,13,13,1010,1010,2024-05-28 18:30:00,2024-05-28 17:58:00,5,6
3858,2024-05-28,DF06QRJ31O,19:33:00,18:24:00,9,9,748,748,2024-05-28 19:33:00,2024-05-28 18:24:00,10,7
3858,2024-05-28,PSPHK7JBUD,19:12:00,18:35:00,11,11,832,832,2024-05-28 19:12:00,2024-05-28 18:35:00,8,8
3858,2024-05-28,HA5RDIK1A5,19:00:00,19:00:00,5,5,345,345,2024-05-28 19:00:00,2024-05-28 19:00:00,7,9
3858,2024-05-28,RZW6ENP82X,19:15:00,19:02:00,8,8,622,622,2024-05-28 19:15:00,2024-05-28 19:02:00,9,10
3858,2024-05-28,4UEWQJAXRF,19:45:00,19:14:00,14,14,991,991,2024-05-28 19:45:00,2024-05-28 19:14:00,11,11
3858,2024-05-28,FX9W4X7WA8,20:05:00,19:30:00,6,6,363,363,2024-05-28 20:05:00,2024-05-28 19:30:00,12,12
3858,2024-05-28,5Y4OSFIS9E,20:42:00,19:39:00,5,5,401,401,2024-05-28 20:42:00,2024-05-28 19:39:00,13,13
3858,2024-05-28,22HST4CXSV,21:01:00,20:19:00,7,7,451,451,2024-05-28 21:01:00,2024-05-28 20:19:00,14,14
3858,2024-05-28,PRRCKM3N3H,21:15:00,20:30:00,8,9,650,663,2024-05-28 21:15:00,2024-05-28 20:30:00,16,15
3858,2024-05-28,J3KH20ZO5G,21:01:00,20:46:00,19,19,1355,1355,2024-05-28 21:01:00,2024-05-28 20:46:00,15,16
3858,2024-05-29,X7Z1GCIWT0,09:30:00,07:31:00,6,6,454,454,2024-05-29 09:30:00,2024-05-29 07:31:00,20,17
3858,2024-05-29,IW7SO187W5,08:52:00,07:45:00,5,5,210,210,2024-05-29 08:52:00,2024-05-29 07:45:00,17,18
3858,2024-05-29,0DNWQHE965,08:56:00,08:44:00,3,3,180,180,2024-05-29 08:56:00,2024-05-29 08:44:00,18,19
3858,2024-05-29,T412UB90BG,09:20:00,08:50:00,9,9,319,319,2024-05-29 09:20:00,2024-05-29 08:50:00,19,20
3858,2024-05-29,DBYQIV33YW,18:05:00,17:32:00,11,11,677,677,2024-05-29 18:05:00,2024-05-29 17:32:00,1,1
3858,2024-05-29,DOS9U4HIJ7,19:00:00,18:27:00,18,18,934,934,2024-05-29 19:00:00,2024-05-29 18:27:00,3,2
3858,2024-05-29,3IJSQVS6WU,18:44:00,18:31:00,11,11,734,734,2024-05-29 18:44:00,2024-05-29 18:31:00,2,3
3858,2024-05-29,U08ATB2LQG,19:33:00,18:31:00,11,13,881,883,2024-05-29 19:33:00,2024-05-29 18:31:00,5,4
3858,2024-05-29,M6F7S362VX,19:15:00,18:53:00,7,7,410,410,2024-05-29 19:15:00,2024-05-29 18:53:00,4,5
3858,2024-05-29,ZBFKH5X0QZ,19:45:00,19:17:00,20,20,1227,1227,2024-05-29 19:45:00,2024-05-29 19:17:00,6,6
3858,2024-05-29,FI0QBBBG1I,20:05:00,19:55:00,3,3,230,230,2024-05-29 20:05:00,2024-05-29 19:55:00,7,7
3858,2024-05-29,8RXYHFOWVB,20:42:00,20:00:00,12,12,765,765,2024-05-29 20:42:00,2024-05-29 20:00:00,8,8
3858,2024-05-29,VAUPKM0N1B,21:15:00,20:07:00,5,6,357,381,2024-05-29 21:15:00,2024-05-29 20:07:00,11,9
3858,2024-05-29,NK9AAHU2NA,21:01:00,20:09:00,18,18,1210,1210,2024-05-29 21:01:00,2024-05-29 20:09:00,9,10
3858,2024-05-29,LGUNWXR55T,21:01:00,20:10:00,13,14,879,974,2024-05-29 21:01:00,2024-05-29 20:10:00,10,11
3858,2024-05-30,X588QHQPBC,08:56:00,07:14:00,5,5,244,244,2024-05-30 08:56:00,2024-05-30 07:14:00,12,12
